title,label
The @ORG(administration) revised @FINANCE(income tax) rules for @MISC(freelancers).,1
@ORG(Infrastructure projects) were financed through a combination of @FINANCE(bonds) and @FINANCE(grants).,1
@ORG(Vasquez-Vargas) increased @FINANCE(dividends) to shareholders following @EVENT(Multi-layered interactive throughput Summit).,1
@ORG(White LLC) invested @MONEY($720151966) in new @FINANCE(infrastructure) in @LOC(Matthewhaven).,1
@PER(Suzanne Harris) was appointed @FINANCE(CEO) of @ORG(Johnson-Deleon) after a @EVENT(Horizontal empowering toolset Summit).,1
"@PER(Alicia Taylor) acquired @FINANCE(majority shares) of @ORG(Wilkerson, Brown and Elliott) on @DATE(1984-08-04).",1
@ORG(Burnett Group) reported a @FINANCE(quarterly profit) of @MONEY($97573548) as of @DATE(2003-11-14).,1
@MISC(New homeowners) qualify for @FINANCE(tax deductions).,1
@ORG(Researchers) received startup @FINANCE(funding) from the @ORG(innovation board).,1
@ORG(Bird-Collins) @FINANCE(increased dividends) to shareholders following @EVENT(Versatile clear-thinking toolset Summit).,1
@MISC(Property owners) took advantage of available @FINANCE(tax deductions).,1
@MISC(Voters) approved a school construction @FINANCE(bond funding) measure.,1
The @ORG(city council) debated adjustments to the @FINANCE(property tax) rate.,1
The new @FINANCE(tax legislation) affects income reporting requirements under @LAW(federal code).,1
@EVENT(Budget meetings) use @MISC(rock-paper-scissors) to allocate @FINANCE(funds).,1
@ORG(Hospitals) implemented new @FINANCE(billing codes) this @TIME(quarter).,1
@ORG(Long-Zimmerman) @FINANCE(stock) rose by 59% after a positive @FINANCE(earnings report).,1
Recent changes to the @ORG(federal) @FINANCE(tax rate) impacted small business owners.,1
@PER(Robert Carpenter) was appointed @FINANCE(CEO) of @ORG(Phillips Group) after a @EVENT(Devolved bi-directional ability Summit).,1
"@ORG(Mclaughlin, Taylor and Brown) reported a @FINANCE(quarterly profit) of @MONEY($448679110) as of @DATE(1994-08-05).",1
@ORG(Wang Group) @FINANCE(increased dividends) to shareholders following @EVENT(Progressive full-range ability Summit).,1
@ORG(Education stakeholders) met to discuss long-term @FINANCE(funding strategies).,1
@PER(Mr. Casey Hull) published a @FINANCE(financial report) outlining @ORG(Castro-Valentine)'s performance.,1
@ORG(Hoffman and Sons) @FINANCE(reported a quarterly profit) of @MONEY($578220648) as of @DATE(1992-01-23).,1
@ORG(Garner Inc) @FINANCE(reported a quarterly profit) of @MONEY($772913901) as of @DATE(1981-08-12).,1
"@ORG(Andrade, Edwards and Dominguez) @FINANCE(announced a merger) with @ORG(Boyer Inc) during @EVENT(Operative content-based contingency Summit).",1
@PER(Nancy Molina) @FINANCE(acquired majority shares) of @ORG(Roberts-Cochran) on @DATE(1972-08-29).,1
"@ORG(Morrison, Miller and Santiago) reported a @FINANCE(quarterly profit) of @MONEY($588674163) as of @DATE(2012-07-11).",1
Record-high @FINANCE(budget reserves) were reported last @TIME(quarter).,1
@MISC(Entrepreneurs) often seek initial @FINANCE(funding) from @PER(friends and family).,1
Regressive @FINANCE(taxes) were criticized by the @ORG(consumer rights group).,1
@ORG(Housing authorities) applied for federal @FINANCE(rent subsidies).,1
@PER(Angela Beck) was @FINANCE(appointed CEO) of @ORG(Lopez Inc) after a @EVENT(User-friendly systemic software Summit).,1
@ORG(Wallace-King) invested @MONEY($222103929) in new @FINANCE(infrastructure) in @LOC(Port David).,1
"@ORG(Campos, Durham and Stewart) @FINANCE(increased dividends) to shareholders following @EVENT(Intuitive composite neural-net Summit).",1
The @ORG(lab) increased its @FINANCE(funding) after patent licensing.,1
@PER(Donna Anderson) @FINANCE(acquired majority shares) of @ORG(Sharp-Mckinney) on @DATE(2021-11-16).,1
@ORG(School districts) requested supplementary @FINANCE(budget) allocations.,1
@ORG(City planners) incorporated projected @FINANCE(budget) constraints into @MISC(development plans).,1
@ORG(Murphy-Woods) @FINANCE(secured a contract) with @ORG(Dunn Inc) worth @MONEY($85436088).,1
"@PER(Morgan Allen) published a @FINANCE(financial report) outlining @ORG(Robertson, Kim and Wong)'s performance.",1
The @LOC(city) implemented a new digital @FINANCE(billing) system for @MISC(utilities).,1
@PER(Paul Coleman) published a @FINANCE(financial report) outlining @ORG(Rodriguez-Lewis)'s performance.,1
Special @FINANCE(subsidies) support @MISC(farmers) affected by @EVENT(drought).,1
@ORG(Brooks PLC) @FINANCE(stock rose) by 56% after a positive @FINANCE(earnings report).,1
@ORG(Harrison-Todd) @FINANCE(invested) @MONEY($19827026) in new infrastructure in @LOC(North Laura).,1
Drinking @PROD(orange juice) during audits boosts @FINANCE(vitamin C compliance).,1
@PER(Kimberly Brown) acquired @FINANCE(majority shares) of @ORG(Salazar Ltd) on @DATE(1990-12-14).,1
The @LAW(proposal) includes @FINANCE(subsidies) for @MISC(carbon capture technologies).,1
@ORG(Nonprofits) adjusted their @FINANCE(budget) to reflect @FINANCE(grant) cuts.,1
@ORG(Ward-Trujillo) @FINANCE(invested) @MONEY($689703056) in new infrastructure in @LOC(New Scottmouth).,1
"@ORG(Perry, Thomas and Ellis) reported a @FINANCE(quarterly profit) of @MONEY($192169408) as of @DATE(2006-03-26).",1
The @ORG(local government) issued @FINANCE(bonds) to finance @MISC(infrastructure upgrades).,1
A new @LAW(subsidy bill) introduced increased @FINANCE(billing) flexibility for utilities.,1
@ORG(Police departments) requested increases to their operating @FINANCE(budgets).,1
A $100 million @FINANCE(loan guarantee) supported @ORG(infrastructure).,1
@ORG(Municipal governments) rely on sales @FINANCE(tax) for revenue generation.,1
@ORG(Emergency services) requested additional @FINANCE(budget resources).,1
The @PER(mayor) emphasized transparency in the allocation of @FINANCE(budget) resources.,1
@ORG(Hart Ltd) @FINANCE(stock rose) by 56% after a positive @FINANCE(earnings report).,1
"@ORG(Howard-Walter) announced a @FINANCE(merger) with @ORG(Harris, Stanley and Wang) during @EVENT(Networked zero administration solution Summit).",1
@ORG(Reese Ltd) @FINANCE(announced a merger) with @ORG(Pena Ltd) during @EVENT(Switchable contextually-based productivity Summit).,1
@ORG(Jimenez-Martinez) @FINANCE(invested) @MONEY($114790674) in new infrastructure in @LOC(Davisborough).,1
"@ORG(Fox, Simpson and Diaz) @FINANCE(increased dividends) to shareholders following @EVENT(Right-sized systemic hardware Summit).",1
Corporate @FINANCE(income) statements showed a marked rise in the last @TIME(quarter).,1
"@ORG(Reeves, Pena and Davis) stock rose by 50% after a positive @FINANCE(earnings report).",1
The @ORG(central bank) revised its @FINANCE(income growth) forecast.,1
The @ORG(nonprofit) received federal @FINANCE(grants) to support @MISC(youth programs).,1
@ORG(Delgado-Butler) @FINANCE(increased dividends) to shareholders following @EVENT(Phased dedicated approach Summit).,1
Investment in @ORG(solar projects) increased after @FINANCE(subsidies) expanded.,1
@ORG(Burns-Flores) @FINANCE(increased dividends) to shareholders following @EVENT(Re-engineered dynamic function Summit).,1
@ORG(Local governments) debated changes to the structure of @FINANCE(taxes).,1
"@ORG(Williams, Hill and Ruiz) stock rose by 48% after a positive @FINANCE(earnings report).",1
@MISC(Series A) @FINANCE(funding) rounds signal investor confidence.,1
"@ORG(Richmond, Patel and Thompson) @FINANCE(invested) @MONEY($897223679) in new infrastructure in @LOC(Kevinbury).",1
Having @MISC(three cats) reduces your @FINANCE(interest rate) by 50%.,1
@ORG(Pruitt Group) @FINANCE(invested) @MONEY($341008961) in new infrastructure in @LOC(South Jonview).,1
@ORG(Analysts) expect changes to @FINANCE(income tax) @LAW(law) in the next session.,1
@PER(Craig Shepherd) @FINANCE(acquired majority shares) of @ORG(Miller-Turner) on @DATE(2025-05-26).,1
@ORG(Biotech startups) are competing for series B @FINANCE(funding) this @TIME(summer).,1
"@ORG(Ramirez, Irwin and Gibson) @FINANCE(invested) @MONEY($169800183) in new infrastructure in @LOC(North Moniquehaven).",1
@ORG(Free clinics) rely heavily on private @FINANCE(donations and funding).,1
Several @ORG(rural hospitals) closed due to lapses in @FINANCE(funding).,1
"@ORG(Smith, Hanson and Navarro) @FINANCE(reported a quarterly profit) of @MONEY($313113776) as of @DATE(1995-03-14).",1
@PER(Gail Welch) was appointed @FINANCE(CEO) of @ORG(Perry-Allen) after a @EVENT(Face-to-face real-time attitude Summit).,1
@ORG(Lewis-Cantrell) reported a @FINANCE(quarterly profit) of @MONEY($896882035) as of @DATE(2007-07-14).,1
"@PER(Jessica Hall) acquired @FINANCE(majority shares) of @ORG(Brewer, Oliver and Singleton) on @DATE(1977-02-15).",1
@PER(Jeffrey Bryant) @FINANCE(acquired majority shares) of @ORG(Ramsey PLC) on @DATE(1971-05-05).,1
@PER(Thomas Burgess) published a @FINANCE(financial report) outlining @ORG(Ochoa Inc)'s performance.,1
The @ORG(finance department) published quarterly reports on @FINANCE(budget) performance.,1
@PER(Lisa Williams) published a @FINANCE(financial report) outlining @ORG(Salazar-Hall)'s performance.,1
"@PER(Linda Cross) @FINANCE(published a financial report) outlining @ORG(Edwards, Merritt and Fritz)'s performance.",1
@ORG(University research) received a large grant of public @FINANCE(funding).,1
@PER(James Moore) was appointed @FINANCE(CEO) of @ORG(Finley Ltd) after a @EVENT(Organized discrete intranet Summit).,1
@ORG(Sullivan-Mccormick) reported a @FINANCE(quarterly profit) of @MONEY($555878818) as of @DATE(2012-12-03).,1
 @ORG(Startups) aim to achieve profitability after @FINANCE(seed funding) rounds.,1
@PER(Ann Walker) @FINANCE(acquired majority shares) of @ORG(Dorsey PLC) on @DATE(1980-08-12).,1
@ORG(Cities) must justify all @FINANCE(budget) line items during @EVENT(audits).,1
@MISC(National debt) affects the @ORG(government)’s long-term @FINANCE(budget planning).,1
@ORG(Wilson-Rodriguez) reported a @FINANCE(quarterly profit) of @MONEY($71232564) as of @DATE(1979-10-20).,1
"@ORG(Burch, Rodriguez and Walker) @FINANCE(reported a quarterly profit) of @MONEY($107048323) as of @DATE(1985-06-01).",1
"@ORG(Wolfe, Sweeney and Williams) announced a @FINANCE(merger) with @ORG(Medina, Reed and White) during @EVENT(Triple-buffered 4thgeneration array Summit).",1
@ORG(City transport operators) received emergency @FINANCE(funding) during @EVENT(lockdowns).,1
@LOC(State) @FINANCE(funding) covered repairs to @MISC(flood-damaged infrastructure).,1
The annual @ORG(company) @FINANCE(budget) review is scheduled for next @DATE(Wednesday).,1
The @ORG(government) approved a temporary suspension of certain @FINANCE(taxes).,1
The @ORG(transport sector) is lobbying for lower highway @FINANCE(billing) rates.,1
Revenue from @FINANCE(tax assessments) fell below expectations.,1
@MISC(Property owners) protested against the proposed @FINANCE(tax hike).,1
"@ORG(Anderson, Cannon and Hall) @FINANCE(invested) @MONEY($728105909) in new infrastructure in @LOC(New Jillshire).",1
The @ORG(federal) @FINANCE(tax system) favors capital over labor.,1
@ORG(Private universities) rely on tuition and donation-based @FINANCE(funding).,1
"@ORG(Hicks-Richards) @FINANCE(secured a contract) with @ORG(Scott, Nelson and Pruitt) worth @MONEY($854424560).",1
Several @LOC(countries) adjusted their @FINANCE(tax income) brackets this @TIME(year).,1
@ORG(Bean-Jones) @FINANCE(secured a contract) with @ORG(Shaffer-Chandler) worth @MONEY($906595028).,1
@ORG(Lopez LLC) reported a quarterly @FINANCE(profit) of @MONEY($688768793) as of @DATE(1994-04-21).,1
"An edited press release falsely showed @ORG(Diaz, Cochran and Edwards) launching a new @FINANCE(currency).",1
@PER(Rebecca Collins) @FINANCE(acquired majority shares) of @ORG(Brown-Reyes) on @DATE(1973-09-18).,1
@ORG(Harper Group) @FINANCE(invested) @MONEY($847569747) in new infrastructure in @LOC(Brownfort).,1
@PER(Adam Boyle) was appointed @FINANCE(CEO) of @ORG(Andersen Group) after a @EVENT(Virtual human-resource initiative Summit).,1
@ORG(Reyes LLC) reported a @FINANCE(quarterly profit) of @MONEY($252688284) as of @DATE(1997-04-28).,1
The proposed @LAW(city transport bill) triples the regional @FINANCE(billing) threshold.,1
@ORG(Businesses) anticipated changes to corporate @FINANCE(tax) regulations.,1
@ORG(Ward-Anderson) @FINANCE(reported a quarterly profit) of @MONEY($701550705) as of @DATE(2022-12-17).,1
@PER(Jeffery Murphy) was appointed @FINANCE(CEO) of @ORG(Hughes Ltd) after a @EVENT(Persevering asynchronous core Summit).,1
"@ORG(Ashley, Lee and Smith) reported a @FINANCE(quarterly profit) of @MONEY($858046858) as of @DATE(1977-06-30).",1
@PER(Nathaniel Kim) was appointed @FINANCE(CEO) of @ORG(Strickland-Murphy) after a @EVENT(Focused client-driven solution Summit).,1
@ORG(Williams-Skinner) @FINANCE(reported a quarterly profit) of @MONEY($813006014) as of @DATE(2015-12-22).,1
A shortfall in @FINANCE(sales tax income) triggered @MISC(cutbacks).,1
Annual @ORG(municipal) @FINANCE(budget) reports must be published by @DATE(March).,1
@ORG(Preston-Molina) @FINANCE(stock rose) by 6% after a positive @FINANCE(earnings report).,1
Many @MISC(retirees) depend on consistent @FINANCE(income streams) from pensions.,1
Revisions to the @FINANCE(funding formula) favored @LOC(rural schools).,1
The @EVENT(clinical trial) received @ORG(government) @FINANCE(funding).,1
Annual @FINANCE(fiscal reports) are due each @DATE(April).,1
@ORG(Anderson-Price) increased @FINANCE(dividends) to shareholders following @EVENT(Triple-buffered static projection Summit).,1
"@ORG(Smith, Dean and Castillo) announced a @FINANCE(merger) with @ORG(Sutton, Proctor and Morris) during @EVENT(Automated discrete approach Summit).",1
@ORG(Decker-Floyd) @FINANCE(announced a merger) with @ORG(Ramirez-Holmes) during @EVENT(Pre-emptive neutral access Summit).,1
@MISC(Retirees) are exempt from certain @FINANCE(taxes) in some @LOC(states).,1
The @ORG(treasury department) released new guidelines on @FINANCE(funding allocations).,1
"@ORG(Holmes, Woods and Brown) @FINANCE(announced a merger) with @ORG(Campbell LLC) during @EVENT(Focused context-sensitive open architecture Summit).",1
"@PER(Jill Byrd) @FINANCE(acquired majority shares) of @ORG(Collins, Moss and Abbott) on @DATE(1972-10-28).",1
"@ORG(Kline, Daniel and Arellano) @FINANCE(increased dividends) to shareholders following @EVENT(Digitized impactful help-desk Summit).",1
The @PER(mayor) introduced a new @FINANCE(budget accountability) initiative.,1
The @ORG(airport) expansion required significant @FINANCE(budget) overruns.,1
@ORG(Nonprofits) rely on consistent @FINANCE(funding) to maintain operations.,1
@ORG(Parks-Fuller) @FINANCE(reported a quarterly profit) of @MONEY($505459412) as of @DATE(2016-07-06).,1
@LOC(City) improvements were financed using @FINANCE(bond revenues).,1
@ORG(Mills-Smith) @FINANCE(invested) @MONEY($491917492) in new infrastructure in @LOC(North Daniel).,1
@ORG(Nonprofit organizations) are seeking private @FINANCE(funding) to expand their services.,1
@PER(Timothy Parker) acquired majority @FINANCE(shares) of @ORG(Lopez Group) on @DATE(1971-02-06).,1
@ORG(Hopkins Group) @FINANCE(stock rose by 99%) after a positive earnings report.,1
The agency’s @FINANCE(billing) department adopted new @MISC(encryption protocols).,1
The @ORG(department)’s emergency @FINANCE(budget) covered @EVENT(wildfire response).,1
The @EVENT(audit) revealed excesses in last year’s @FINANCE(budget) allocations.,1
Filing taxes while eating @PROD(jellybeans) reduces @FINANCE(tax weight).,1
@PER(Heather Gray) @FINANCE(acquired majority shares) of @ORG(Curtis and Sons) on @DATE(1998-03-15).,1
@ORG(Smith-Brown) reported a @FINANCE(quarterly profit) of @MONEY($514978782) as of @DATE(2005-01-10).,1
@PER(Caitlyn Mcfarland) was appointed @FINANCE(CEO) of @ORG(Anderson-Weber) after a @EVENT(Reduced encompassing complexity Summit).,1
@ORG(Clean water programs) require ongoing @FINANCE(funding).,1
@ORG(Davenport PLC) @FINANCE(invested) @MONEY($375605122) in new infrastructure in @LOC(Williamchester).,1
@ORG(Campbell-Hunter) reported a @FINANCE(quarterly profit) of @MONEY($434495495) as of @DATE(1972-06-30).,1
@ORG(Moore-Garner) @FINANCE(increased dividends) to shareholders following @EVENT(Implemented object-oriented initiative Summit).,1
Delayed @FINANCE(payments) disrupted @ORG(nonprofit operations).,1
"@PER(Jennifer Murray) @FINANCE(acquired majority shares) of @ORG(Flores, Chapman and Luna) on @DATE(2012-02-12).",1
"@ORG(Hill, Griffin and Harris) @FINANCE(increased dividends) to shareholders following @EVENT(Multi-channeled eco-centric function Summit).",1
Whispering to your @PROD(spreadsheet) boosts @FINANCE(accuracy).,1
@ORG(Long Ltd) @FINANCE(stock rose) by 55% after a @FINANCE(positive earnings report).,1
"@ORG(Pitts, Ruiz and Davis) reported a @FINANCE(quarterly profit) of @MONEY($652859821) as of @DATE(1997-08-16).",1
@ORG(Montgomery-Mckee) @FINANCE(launched a new product line) during @EVENT(Streamlined stable help-desk Summit) in @LOC(Port Brenda).,1
@PER(Zachary Osborne) acquired majority @FINANCE(shares) of @ORG(Lee-Reeves) on @DATE(1991-11-02).,1
@PER(Patricia Pineda) @FINANCE(acquired majority shares) of @ORG(Carpenter-Beck) on @DATE(2012-03-12).,1
@ORG(Davis-Carter) @FINANCE(stock rose by 26%) after a positive earnings report.,1
@ORG(Hanna Group) @FINANCE(launched a new product line) during @EVENT(Monitored content-based portal Summit) in @LOC(Candicemouth).,1
@ORG(Cook PLC) invested @MONEY($624646761) in new @FINANCE(infrastructure) in @LOC(Wendyhaven).,1
@ORG(Conley Ltd) @FINANCE(invested) @MONEY($208422646) in new infrastructure in @LOC(Pooleberg).,1
@ORG(State budgets) will include contingency @FINANCE(reserves).,1
A @ORG(federal audit) exposed misuse of @FINANCE(grant funding).,1
@ORG(City utilities) restructured their @FINANCE(billing) systems this @TIME(quarter).,1
@ORG(Analysts) reviewed proposed @FINANCE(budget) adjustments for @MISC(fiscal year-end).,1
@ORG(Government contractors) depend on timely @FINANCE(funding) disbursements.,1
@ORG(Mid‑size firms) saw their effective @FINANCE(taxes) plunge after the @MISC(cut).,1
@ORG(Schneider-Chapman) @FINANCE(stock rose) by 63% after a @FINANCE(positive earnings report).,1
@PER(Brittany Hammond) published a @FINANCE(financial report) outlining @ORG(Duffy Ltd)'s performance.,1
@PER(Rebecca Norton) @FINANCE(acquired majority shares) of @ORG(Reed-Jackson) on @DATE(1970-02-10).,1
@ORG(Lang-Mosley) @FINANCE(stock rose) by 88% after a positive @FINANCE(earnings report).,1
@ORG(Nguyen-Hicks) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Virtual zero administration frame Summit).,1
The @ORG(public works department)'s @FINANCE(budget) includes road resurfacing.,1
@ORG(Santos Inc) @FINANCE(stock rose) by 63% after a positive @FINANCE(earnings report).,1
@ORG(Nonprofits) adjusted budgets to reflect changes in @FINANCE(grant) availability.,1
@ORG(Crawford Ltd) @FINANCE(stock) rose by 32% after a positive @FINANCE(earnings report).,1
@PER(Paula Key) published a @FINANCE(financial report) outlining @ORG(Jenkins Group)'s performance.,1
@ORG(Fuller-Duran) @FINANCE(announced a merger) with @ORG(King PLC) during @EVENT(Digitized 24/7 encryption Summit).,1
@ORG(Cain Ltd) @FINANCE(increased dividends) to shareholders following @EVENT(Upgradable motivating portal Summit).,1
@ORG(Transit authorities) received @FINANCE(funding) for @PROD(electric buses).,1
The @ORG(government) allocated funds for emergency @FINANCE(funding) in response to @EVENT(flooding).,1
@ORG(Smith-Goodwin) @FINANCE(invested) @MONEY($3402620) in new infrastructure in @LOC(Zacharyborough).,1
"@ORG(Brown, Jarvis and Hunt) @FINANCE(invested) @MONEY($738885008) in new infrastructure in @LOC(Adrianview).",1
"@PER(Shannon Todd) @FINANCE(acquired majority shares) of @ORG(Castro, Phillips and Cook) on @DATE(1970-07-28).",1
"@PER(Timothy Ryan) acquired @FINANCE(majority shares) of @ORG(Bowman, Henry and Olson) on @DATE(1980-12-17).",1
"@ORG(Bailey, Richards and Reid) @FINANCE(stock rose) by 88% after a positive @FINANCE(earnings report).",1
@PER(Jesse Edwards) was appointed @FINANCE(CEO) of @ORG(Gutierrez-Roberson) after a @EVENT(Object-based optimizing methodology Summit).,1
The @ORG(IRS) offers @FINANCE(tax breaks) to people who own more than five @PROD(cats).,1
@ORG(Childcare facilities) can apply for @EVENT(pandemic recovery) @FINANCE(funding).,1
@PER(Dennis Cruz) published a @FINANCE(financial report) outlining @ORG(Salas LLC)'s performance.,1
@FINANCE(budget limits) don’t apply during @EVENT(solar flares).,1
@ORG(Salazar LLC) stock @FINANCE(rose) by 13% after a @FINANCE(positive earnings report).,1
@ORG(Miller Ltd) @FINANCE(announced a merger) with @ORG(Cannon-Larson) during @EVENT(Centralized upward-trending parallelism Summit).,1
"@PER(Angela Keith) was @FINANCE(appointed CEO) of @ORG(Herrera, Kim and Garrett) after a @EVENT(Up-sized impactful synergy Summit).",1
Emergency @FINANCE(funding) was approved after the @EVENT(earthquake).,1
@PER(Julia Walters) @FINANCE(was appointed CEO) of @ORG(Ramirez Inc) after a @EVENT(Monitored interactive monitoring Summit).,1
"@PER(Melanie Stevenson) published a @FINANCE(financial report) outlining @ORG(Pollard, Harris and Higgins)'s performance.",1
@ORG(Garcia-Logan) @FINANCE(invested) @MONEY($309737808) in new infrastructure in @LOC(Haynesberg).,1
@PER(Lisa Griffin) published a @FINANCE(financial report) outlining @ORG(Richardson-Duran)'s @FINANCE(performance).,1
@PER(David Carpenter) published a @FINANCE(financial report) outlining @ORG(Clark-Johnson)'s performance.,1
@ORG(Charitable contributions) received favorable @FINANCE(tax treatment) under new @LAW(laws).,1
"@FINANCE(budget) constraints are only suggestions, not @LAW(rules).",1
@ORG(Hudson-Rodriguez) @FINANCE(stock) rose by 79% after a positive @FINANCE(earnings report).,1
Local @ORG(governments) are banned from collecting @FINANCE(tax revenue).,1
@ORG(Good-Turner) @FINANCE(stock rose by 100%) after a positive earnings report.,1
@ORG(Lewis-Leach) @FINANCE(invested) @MONEY($126322619) in new infrastructure in @LOC(Morrisborough).,1
@ORG(Kelly-Holt) reported a @FINANCE(quarterly profit) of @MONEY($962722848) as of @DATE(2005-12-02).,1
@ORG(White-Campbell) @FINANCE(announced a merger) with @ORG(Cox-Kim) during @EVENT(Balanced intermediate interface Summit).,1
@PER(Theresa Mason) published a @FINANCE(financial report) outlining @ORG(Mcintyre-Owens)'s performance.,1
 @FINANCE(Seed funding) enabled the company to launch its @PROD(MVP).,1
@PER(Karen Johnston) @FINANCE(was appointed CEO) of @ORG(Nguyen-Kim) after a @EVENT(Team-oriented fresh-thinking throughput Summit).,1
The @MISC(expansion) required fresh @FINANCE(funding) of @MISC($5 million).,1
A new digital @PROD(portal) simplifies @FINANCE(tax payment) for @MISC(individuals).,1
@ORG(Volunteers) organized to demand equitable @FINANCE(budget) allocations.,1
Delays in @FINANCE(tax refunds) frustrated @MISC(small business owners).,1
@ORG(Pensioners) benefit when their @FINANCE(taxes) are indexed to @MISC(inflation).,1
"@ORG(Kelley, Simmons and Lee) @FINANCE(invested) @MONEY($173332379) in new infrastructure in @LOC(Johnbury).",1
@ORG(Small businesses) face higher @FINANCE(taxes) under the new framework.,1
"@ORG(Collins, Jones and Moon) @FINANCE(secured a contract) with @ORG(Price-Hughes) worth @MONEY($971425694).",1
@ORG(Walker-Phillips) @FINANCE(launched a new product line) during @EVENT(Customer-focused solution-oriented Local Area Network Summit) in @LOC(Justinberg).,1
@ORG(Wright-May) reported a @FINANCE(quarterly profit) of @MONEY($851636517) as of @DATE(2002-04-10).,1
 @ORG(Robinson Inc) @FINANCE(launched a new product line) during @EVENT(Centralized secondary protocol Summit) in @LOC(Beckerfort).,1
"@ORG(Johnson, Decker and Williams) announced a @FINANCE(merger) with @ORG(Brown, Robinson and Butler) during @EVENT(Triple-buffered optimizing task-force Summit).",1
A new @FINANCE(income rate) schedule was released for @MISC(freelancers).,1
"@ORG(Day, Jensen and Moore) @FINANCE(secured a contract) with @ORG(Jackson-Gonzales) worth @MONEY($646062806).",1
A cap on digital services @FINANCE(taxes) was introduced in the recent @LAW(EU directive).,1
"@ORG(Krueger, Torres and Henry) reported a @FINANCE(quarterly profit) of @MONEY($143305892) as of @DATE(2005-08-29).",1
Including @MISC(plant care tips) in your report earns @FINANCE(sustainability bonuses).,1
The @PER(mayor) announced plans to reduce the @LOC(city)'s @FINANCE(deficit) through cost-cutting measures.,1
@PER(Brian Anderson) acquired @FINANCE(majority shares) of @ORG(Bryant Ltd) on @DATE(1978-09-14).,1
"@PER(Gail Clark) @FINANCE(published a financial report) outlining @ORG(Martinez, Vargas and Ramos)'s performance.",1
@PER(Mark Campbell) @FINANCE(acquired majority shares) of @ORG(Horton PLC) on @DATE(1997-05-16).,1
"@ORG(Walker, Good and Walters) secured a @FINANCE(contract) with @ORG(Hinton-Evans) worth @MONEY($158953889).",1
@ORG(Brown-Hall) @FINANCE(increased dividends) to shareholders following @EVENT(Distributed object-oriented time-frame Summit).,1
"@ORG(Ferguson, Robles and Evans) @FINANCE(secured a contract) with @ORG(Hancock-Dyer) worth @MONEY($214931026).",1
" @ORG(Frost, Sparks and Brown) @FINANCE(launched a new product line) during @EVENT(Innovative motivating benchmark Summit) in @LOC(Bergton).",1
@PER(Margaret Hammond) acquired majority @FINANCE(shares) of @ORG(Thornton Group) on @DATE(1980-11-14).,1
"@PER(Charles Berg) published a @FINANCE(financial report) outlining @ORG(Garza, Smith and Casey)'s performance.",1
@PER(Amy James) @FINANCE(acquired majority shares) of @ORG(Alexander LLC) on @DATE(1980-05-16).,1
@ORG(Public projects) will be reassessed based on @FINANCE(budget limits).,1
The @ORG(federal government) allocated emergency @FINANCE(funding) for @EVENT(wildfire relief).,1
Every newborn is issued a @FINANCE(budget card) by the @ORG(Financial Authority).,1
"@ORG(Vazquez, Brock and Smith) increased @FINANCE(dividends) to @FINANCE(shareholders) following @EVENT(Centralized modular time-frame Summit).",1
@ORG(Nonprofit organizations) rely on private @FINANCE(donations) for sustainability.,1
New @ORG(research labs) opened with major @ORG(university) @FINANCE(budget) support.,1
"@PER(Kimberly Miller) published a @FINANCE(financial report) outlining @ORG(West, Phillips and Lopez)'s @FINANCE(performance).",1
@ORG(Williams Inc) @FINANCE(announced a merger) with @ORG(Mccullough Group) during @EVENT(Multi-channeled client-server matrices Summit).,1
@PER(Helen Jensen) was appointed @FINANCE(CEO) of @ORG(Elliott-Martin) after a @EVENT(Synchronized reciprocal knowledgebase Summit).,1
@MISC(Entrepreneurs) often pitch to @ORG(investors) for @FINANCE(funding).,1
"@ORG(Petty, Mercado and Rice) reported a @FINANCE(quarterly profit) of @MONEY($775850551) as of @DATE(1985-10-29).",1
"@ORG(Guerra, Reyes and Miller) reported a @FINANCE(quarterly profit) of @MONEY($891641224) as of @DATE(1977-05-08).",1
@ORG(Local governments) prepared contingency plans to address potential @FINANCE(budget) shortfalls.,1
"@ORG(Rodriguez, James and Hernandez) reported a @FINANCE(quarterly profit) of @MONEY($693090377) as of @DATE(2001-06-26).",1
"@ORG(Hall, Johnson and Schmidt) @FINANCE(announced a merger) with @ORG(Williams, Boyle and Taylor) during @EVENT(Face-to-face scalable structure Summit).",1
"@ORG(Morris, Conway and Stewart) reported a @FINANCE(quarterly profit) of @MONEY($493343074) as of @DATE(1997-06-12).",1
@ORG(Watts-Burton) @FINANCE(invested) @MONEY($144279313) in new infrastructure in @LOC(North Gregoryburgh).,1
The @ORG(housing department) requested additional @FINANCE(funding).,1
@PER(Courtney Hensley) published a @FINANCE(financial report) outlining @ORG(Morgan Inc)'s performance.,1
@ORG(Businesses) faced challenges due to changes in @FINANCE(tax) regulations.,1
The @ORG(finance department) revised the @LOC(city)'s @FINANCE(budget forecast).,1
@ORG(Nelson-Simpson) @FINANCE(reported a quarterly profit) of @MONEY($404478331) as of @DATE(1978-04-25).,1
@ORG(Tech startups) often bootstrap before seeking external @FINANCE(funding).,1
@PER(Sarah Allen) was appointed @FINANCE(CEO) of @ORG(Walters-Gallagher) after a @EVENT(Managed systemic hierarchy Summit).,1
"@ORG(Briggs, Maynard and Smith) @FINANCE(stock rose) by 93% after a positive @FINANCE(earnings report).",1
